Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Target
1,4,5,9556,0,7,161.2,1,28,19,1,4,149.7,1,0,0,1,0,0,21,0,0,6,9,4,16.87,0,0,6,6,6,14.36,0,7.4,2.3,-0.48,Graduate
1,16,5,9670,1,5,143.3,1,26,28,7,9,107.7,1,0,0,1,0,0,20,0,0,6,9,6,11.97,0,0,6,9,6,14.54,0,4.5,2.3,-0.22,Graduate
2,9,6,9500,1,5,131.4,1,23,29,3,2,185.7,1,0,0,1,0,0,23,0,0,6,6,4,11.52,0,0,6,7,5,16.76,0,8.6,3.0,1.13,Enrolled
2,10,5,9853,0,4,125.5,1,17,19,7,11,173.1,1,0,0,1,0,0,22,0,0,6,6,4,10.69,0,0,6,9,6,16.77,0,8.3,3.2,2.23,Enrolled
1,7,2,9556,1,12,112.7,1,9,27,3,1,158.5,1,0,0,1,0,0,20,0,0,6,6,6,15.41,0,0,6,9,4,11.79,0,9.5,2.0,-0.53,Graduate
1,9,1,9085,0,12,123.2,1,1,16,10,4,113.1,1,0,1,1,0,0,24,0,0,6,9,1,12.42,0,0,6,9,2,12.34,0,6.8,0.7,0.93,Dropout
1,5,6,171,1,6,167.4,1,8,2,11,11,112.0,0,0,0,1,1,0,18,0,0,6,7,6,16.93,0,0,6,7,4,11.52,0,11.5,1.4,1.87,Graduate
2,17,5,9556,1,8,135.2,1,27,8,5,7,143.2,1,0,0,1,1,0,20,0,0,6,8,4,16.68,0,0,6,8,6,14.02,0,10.7,3.0,1.18,Enrolled
1,10,2,9773,1,5,145.9,1,6,17,7,9,145.1,1,0,1,1,0,0,23,0,0,6,8,4,11.73,0,0,6,7,6,16.76,0,10.4,1.1,0.20,Graduate
1,18,4,9238,1,9,139.6,1,15,15,1,2,144.1,0,0,0,1,1,1,20,0,0,6,6,5,15.3,0,0,6,7,5,16.54,0,11.0,0.5,-0.39,Graduate
1,2,5,9003,0,10,166.7,1,22,16,2,4,123.0,1,0,0,1,0,0,18,0,0,6,8,4,12.25,0,0,6,8,4,10.81,0,4.9,1.4,0.83,Enrolled
2,3,2,9254,1,11,150.7,1,29,8,11,10,169.8,0,0,0,1,1,1,22,0,0,6,7,4,11.15,0,0,6,8,6,12.77,0,9.3,0.7,1.97,Graduate
1,16,2,9500,1,11,189.3,1,27,2,5,3,118.8,1,0,1,0,1,0,22,0,0,6,6,2,12.11,0,0,6,8,2,11.77,0,10.3,2.3,-0.90,Dropout
1,2,5,171,1,6,153.5,1,20,27,4,5,163.5,1,0,0,1,1,0,22,0,0,6,7,5,14.66,0,0,6,6,5,12.7,0,6.4,1.2,1.48,Graduate
1,8,3,9070,1,13,164.9,1,3,25,3,10,159.1,1,0,0,1,1,0,21,0,0,6,8,5,15.48,0,0,6,7,6,14.4,0,3.7,0.9,-1.23,Enrolled
1,8,1,9070,0,5,115.7,1,6,19,4,7,130.9,0,0,0,1,1,0,23,0,0,6,7,5,15.4,0,0,6,8,4,12.83,0,5.1,1.7,1.37,Enrolled
1,16,3,9130,1,10,111.2,1,6,26,8,2,183.4,0,0,0,1,1,0,22,0,0,6,9,6,14.18,0,0,6,6,6,15.49,0,11.5,3.2,1.10,Enrolled
1,3,5,9556,1,14,178.1,1,27,26,6,1,172.6,1,0,0,1,0,0,20,0,0,6,6,5,10.87,0,0,6,9,5,14.16,0,5.4,3.3,0.89,Graduate
1,4,1,9238,1,10,142.1,1,5,22,3,8,102.1,1,0,0,1,1,0,22,0,0,6,7,5,15.03,0,0,6,6,6,15.87,0,6.7,2.8,-1.20,Graduate
1,1,3,9500,1,1,129.2,1,22,10,4,3,117.0,0,0,0,1,1,0,21,0,0,6,8,4,11.22,0,0,6,8,6,14.55,0,4.6,1.2,-1.51,Graduate
1,11,5,8014,1,12,178.4,1,18,19,7,10,183.3,1,0,0,1,0,0,19,0,0,6,7,5,13.74,0,0,6,8,5,14.56,0,3.7,0.6,-1.25,Graduate
1,1,6,9670,1,14,151.6,1,29,7,7,11,117.9,1,0,1,1,0,0,23,0,0,6,8,3,10.96,0,0,6,6,2,11.24,0,3.7,2.7,-1.26,Dropout
1,4,1,171,1,3,139.0,1,2,20,7,10,154.7,0,0,1,1,0,0,23,0,0,6,8,3,11.32,0,0,6,6,0,0,0,5.5,1.9,1.48,Dropout
1,3,5,9773,1,5,102.2,1,26,8,7,5,180.8,1,0,1,0,0,0,21,0,0,6,7,1,11.35,0,0,6,8,0,0,0,7.7,0.7,-1.52,Dropout
1,1,5,9119,1,14,161.1,1,7,9,11,12,145.4,0,0,0,1,0,0,22,0,0,6,8,5,12.7,0,0,6,9,5,14.07,0,3.6,3.2,0.50,Graduate
1,2,6,9238,1,4,137.0,1,21,23,10,5,146.1,0,0,0,1,0,1,19,0,0,6,8,4,16.72,0,0,6,9,6,14.94,0,9.9,3.2,-1.15,Enrolled
2,9,4,9003,1,10,146.8,1,18,11,3,7,186.2,1,0,1,0,0,0,20,0,0,6,6,1,10.36,0,0,6,7,0,0,0,5.5,1.1,-1.27,Dropout
1,2,3,9254,1,9,172.8,1,14,24,8,4,148.8,1,0,0,1,0,1,23,0,0,6,6,4,13.21,0,0,6,7,5,14.14,0,4.5,2.3,0.15,Graduate
1,3,2,33,1,2,122.8,1,20,17,8,6,116.2,1,0,0,1,0,0,21,0,0,6,7,3,11.09,0,0,6,6,2,11.84,0,8.8,1.6,1.61,Dropout
1,4,4,9500,1,15,107.6,1,8,24,2,11,152.2,0,0,0,1,0,0,19,0,0,6,9,5,11.72,0,0,6,8,4,12.61,0,4.5,3.2,-1.65,Graduate
1,14,3,33,1,1,102.0,1,23,26,1,1,163.1,0,0,0,1,0,1,23,0,0,6,8,6,12.36,0,0,6,8,6,16.61,0,5.6,1.3,-1.64,Enrolled
1,7,6,33,1,1,129.5,1,28,4,1,4,137.0,0,0,0,1,1,0,22,0,0,6,8,6,10.32,0,0,6,8,6,15.83,0,10.7,1.4,1.28,Graduate
1,1,3,9254,1,3,137.1,1,4,16,4,11,183.7,0,0,0,1,0,0,23,0,0,6,9,5,13.35,0,0,6,7,5,16.36,0,11.0,2.9,0.04,Graduate
2,9,6,9119,1,4,134.3,1,25,25,9,4,144.4,0,0,0,1,1,0,21,0,0,6,7,5,14.11,0,0,6,9,5,12.14,0,5.9,2.2,-1.30,Graduate
1,11,2,9119,1,11,161.3,1,22,7,9,6,100.2,1,0,0,1,0,0,20,0,0,6,7,4,12.45,0,0,6,7,5,15.64,0,8.8,2.0,1.07,Graduate
1,6,3,171,1,5,164.2,1,26,18,2,4,132.3,0,0,0,1,0,0,23,0,0,6,8,3,12.55,0,0,6,8,2,10.02,0,10.4,2.5,-1.26,Dropout
1,8,4,9070,1,11,186.8,1,3,7,6,3,125.0,1,0,0,1,1,0,18,0,0,6,7,4,16.23,0,0,6,9,5,12.33,0,9.4,1.5,0.48,Graduate
1,5,3,9119,1,14,151.6,1,13,12,1,3,188.1,0,0,0,1,0,0,22,0,0,6,7,5,13.02,0,0,6,8,5,10.46,0,8.9,2.3,-0.48,Graduate
1,5,5,8014,1,11,105.5,1,28,29,2,2,151.3,1,0,0,1,1,0,22,0,0,6,6,5,10.3,0,0,6,7,5,11.43,0,8.4,0.9,-0.03,Graduate
1,7,2,171,1,7,158.3,1,1,1,11,9,163.9,0,1,0,1,0,0,23,0,0,6,6,5,15.29,0,0,6,6,4,13.7,0,3.8,2.9,0.07,Graduate
1,9,5,9119,1,15,129.4,1,22,22,9,12,166.3,1,0,0,1,0,1,20,0,0,6,9,5,15.32,0,0,6,9,6,10.24,0,10.6,1.5,-0.67,Graduate
1,13,3,9119,1,2,101.8,1,17,29,3,4,120.0,1,0,0,1,0,0,23,0,0,6,8,4,14.22,0,0,6,7,4,11.5,0,9.8,2.9,0.72,Graduate
1,4,1,9130,1,5,158.3,1,25,22,5,3,140.4,1,0,0,0,0,0,24,0,0,6,7,2,12.66,0,0,6,7,1,10.71,0,7.7,1.4,0.49,Dropout
1,4,3,9853,1,11,126.6,1,21,28,8,12,102.1,1,0,0,1,0,1,18,0,0,6,9,4,11.1,0,0,6,6,6,12.6,0,8.9,1.3,0.08,Graduate
1,7,4,9070,1,15,180.3,1,3,4,6,2,175.2,0,0,0,1,0,0,21,0,0,6,7,5,11.77,0,0,6,8,5,13.07,0,7.3,1.4,-0.72,Graduate
1,16,3,9238,0,4,146.5,1,22,17,9,10,178.8,0,1,0,1,1,0,20,0,0,6,9,5,11.83,0,0,6,9,5,10.06,0,10.3,1.5,-1.20,Graduate
1,9,2,171,1,6,112.5,1,2,27,1,7,157.6,1,0,0,1,0,0,22,0,0,6,9,5,11.99,0,0,6,7,4,15.06,0,10.0,0.6,-1.59,Graduate
2,18,3,9085,1,1,138.4,1,26,5,7,4,171.0,1,0,0,1,1,0,23,0,0,6,8,1,12.56,0,0,6,9,1,11.51,0,6.6,2.9,0.03,Dropout
2,5,2,9070,0,2,164.3,1,14,23,5,5,127.0,0,0,0,0,1,0,20,0,0,6,9,0,0,0,0,6,7,1,12.94,0,10.5,1.6,-1.50,Dropout
1,4,6,9254,1,4,108.3,1,16,10,5,3,157.0,0,0,0,1,0,0,20,0,0,6,6,6,12.3,0,0,6,8,4,15.34,0,11.3,0.7,-1.28,Graduate
1,5,2,171,0,8,122.9,1,22,8,6,3,109.9,0,0,0,1,0,1,23,0,0,6,9,5,16.99,0,0,6,9,5,11.11,0,4.9,1.5,-0.16,Graduate
1,4,2,9119,1,13,102.7,1,28,27,11,4,110.0,1,0,0,1,1,0,24,0,0,6,7,3,11.8,0,0,6,9,0,0,0,10.5,1.9,1.12,Dropout
1,15,1,9853,1,7,179.9,1,27,7,1,1,152.5,0,0,1,1,0,0,21,0,0,6,8,2,12.6,0,0,6,8,0,0,0,10.9,2.1,-0.45,Dropout
1,18,5,9991,1,4,101.8,1,15,24,11,8,138.3,1,0,1,1,1,0,28,0,0,6,7,2,12.58,0,0,6,7,2,12.91,0,4.9,3.3,-1.41,Dropout
2,4,6,9003,1,14,181.5,1,4,21,9,2,156.6,1,0,0,1,0,0,19,0,0,6,9,4,16.85,0,0,6,6,5,10.09,0,4.9,1.5,-0.56,Graduate
1,8,1,9773,1,10,176.3,1,17,29,1,7,152.7,1,0,0,1,1,0,20,0,0,6,8,6,15.35,0,0,6,9,5,14.49,0,4.3,1.2,0.30,Graduate
1,16,1,9238,1,2,120.1,1,26,5,5,2,129.4,0,0,0,1,1,0,23,0,0,6,7,4,14.32,0,0,6,9,4,12.08,0,7.2,0.7,0.07,Graduate
1,1,3,9119,1,15,139.4,1,10,2,3,6,153.2,1,0,0,1,0,0,18,0,0,6,7,4,16.25,0,0,6,9,5,10.84,0,9.5,2.0,0.61,Graduate
2,15,1,9991,1,10,136.5,1,4,20,12,11,154.3,0,0,1,0,1,0,20,0,0,6,8,2,12.17,0,0,6,8,2,11.93,0,9.5,1.6,1.13,Dropout
1,15,4,171,1,1,159.8,1,13,16,1,9,150.5,1,0,1,1,0,0,25,0,0,6,7,2,10.08,0,0,6,8,2,12.32,0,9.9,1.4,0.91,Dropout
1,7,1,33,1,15,185.7,1,12,12,12,8,103.5,1,1,0,1,0,0,21,0,0,6,7,4,13.07,0,0,6,7,6,13.48,0,8.8,1.8,-0.13,Enrolled
1,8,3,9991,1,13,186.8,1,12,14,8,10,156.2,0,0,0,1,1,0,18,0,0,6,9,5,16.51,0,0,6,9,6,15.68,0,7.6,1.3,1.66,Enrolled
1,4,5,9556,0,8,163.8,1,29,19,1,4,154.8,1,0,0,1,1,0,18,0,0,6,7,6,11.15,0,0,6,9,6,10.78,0,8.6,3.3,0.87,Graduate
1,11,6,9991,1,13,175.7,1,12,8,6,5,123.6,0,0,0,0,1,0,24,0,0,6,9,3,10.62,0,0,6,8,0,0,0,5.1,2.2,0.94,Dropout
1,3,5,9853,1,13,181.3,1,8,24,2,3,149.9,0,0,0,1,0,0,21,0,0,6,9,5,11.91,0,0,6,6,4,15.83,0,10.1,0.9,0.93,Graduate
1,18,4,9670,1,5,165.7,1,2,10,10,9,120.2,0,0,0,1,1,0,19,0,0,6,6,6,11.35,0,0,6,7,5,12.68,0,8.6,3.1,-1.63,Graduate
1,18,3,9147,0,8,106.2,1,8,20,12,6,188.4,1,0,0,1,0,0,18,0,0,6,6,4,16.93,0,0,6,8,6,15.74,0,4.6,2.3,1.01,Graduate
1,3,3,9773,1,3,177.4,1,11,2,1,11,181.3,1,0,0,1,0,0,23,0,0,6,9,4,14.93,0,0,6,6,6,12.49,0,6.2,3.3,1.47,Enrolled
1,7,6,8014,1,1,145.1,1,7,26,2,5,130.8,1,0,0,1,0,1,19,0,0,6,8,5,16.57,0,0,6,6,5,14.02,0,6.8,2.7,-0.34,Enrolled
1,4,4,9500,1,9,170.5,1,12,22,11,10,138.4,0,0,0,0,0,0,24,0,0,6,7,1,11.35,0,0,6,9,2,10.32,0,10.0,1.4,0.50,Dropout
1,17,2,9670,1,4,117.8,1,26,17,11,9,107.8,1,0,1,0,0,0,21,0,0,6,7,3,10.93,0,0,6,7,0,0,0,3.9,3.0,-0.83,Dropout
1,1,2,9003,1,14,139.0,1,22,26,9,7,177.4,0,0,0,1,1,1,21,0,0,6,6,5,15.4,0,0,6,7,4,14.63,0,11.2,2.2,-0.20,Enrolled
1,13,6,9119,1,14,131.8,1,22,26,9,9,163.4,0,0,0,1,0,0,23,0,0,6,7,1,10.46,0,0,6,9,0,0,0,4.3,1.2,-0.80,Dropout
1,11,1,9147,1,6,112.8,1,28,29,8,2,168.8,1,0,0,1,0,0,21,0,0,6,7,4,14.58,0,0,6,8,5,16.88,0,8.4,0.7,2.22,Graduate
1,3,5,171,1,9,187.4,1,24,15,1,7,155.7,0,0,1,0,0,0,24,0,0,6,6,1,11.74,0,0,6,9,1,11.17,0,8.5,1.0,1.92,Dropout
1,12,4,9670,1,13,145.1,1,3,21,5,12,180.5,0,0,1,1,0,1,23,0,0,6,6,0,0,0,0,6,7,0,0,0,10.9,2.8,1.54,Dropout
1,15,6,9147,1,10,125.0,1,17,23,3,6,171.1,1,0,0,1,0,0,23,0,0,6,6,4,10.56,0,0,6,8,4,11.95,0,8.6,2.3,1.32,Enrolled
1,15,1,9773,1,6,159.5,1,16,26,5,12,137.6,1,0,0,1,0,0,26,0,0,6,8,0,0,0,0,6,6,1,12.94,0,4.3,1.4,0.05,Dropout
1,14,3,9147,0,5,108.9,1,6,10,1,10,180.1,0,0,0,1,0,0,23,0,0,6,6,3,10.39,0,0,6,9,2,12.05,0,4.6,2.8,1.95,Dropout
2,12,2,9853,1,8,121.6,1,10,4,10,11,123.9,1,0,1,0,1,1,23,0,0,6,7,3,11.71,0,0,6,9,1,12.05,0,7.3,2.0,-1.40,Dropout
1,1,4,9070,1,14,108.5,1,7,26,11,1,137.2,0,0,0,1,0,0,18,0,0,6,9,5,15.58,0,0,6,6,5,16.15,0,7.6,1.9,-1.30,Graduate
1,10,6,9853,1,5,141.2,1,14,26,7,4,183.6,0,0,0,1,1,0,20,0,0,6,7,3,12.73,0,0,6,9,0,0,0,8.1,2.7,-0.55,Dropout
1,11,4,9085,1,2,175.3,1,13,4,7,2,106.3,1,0,1,1,0,0,27,0,0,6,8,0,0,0,0,6,7,1,12.03,0,7.4,2.5,-1.25,Dropout
2,5,2,33,0,5,180.5,1,29,12,2,1,155.0,0,0,1,1,1,0,28,0,0,6,9,3,11.33,0,0,6,6,2,11.87,0,8.8,2.8,-1.63,Dropout
1,8,6,33,0,10,119.9,1,29,13,5,11,127.8,0,0,0,1,0,1,23,0,0,6,7,3,10.57,0,0,6,7,0,0,0,10.8,1.4,0.02,Dropout
1,14,1,9991,1,2,138.3,1,25,7,2,4,181.7,1,0,0,1,1,0,22,0,0,6,8,5,16.7,0,0,6,9,6,15.04,0,11.3,1.7,0.78,Graduate
1,6,4,171,1,1,105.4,1,13,14,3,9,125.6,1,0,0,1,1,0,20,0,0,6,7,5,11.1,0,0,6,8,4,11.77,0,5.9,1.3,1.36,Graduate
1,16,3,9238,1,3,164.1,1,24,8,1,2,143.6,0,0,0,1,0,1,18,0,0,6,7,6,16.84,0,0,6,8,6,12,0,9.7,3.3,0.03,Graduate
1,12,5,9556,0,4,117.5,1,8,10,11,8,163.7,1,0,1,0,0,0,29,0,0,6,6,0,0,0,0,6,7,1,12.33,0,7.3,1.5,-0.04,Dropout
2,5,1,9991,1,11,128.8,1,14,18,2,7,136.2,1,0,1,0,1,0,19,0,0,6,8,0,0,0,0,6,7,1,10.35,0,3.7,1.4,2.23,Dropout
1,18,4,9773,1,6,154.9,1,6,15,9,9,128.5,1,0,0,1,0,0,21,0,0,6,6,4,15.15,0,0,6,9,4,10.07,0,9.4,1.0,2.15,Enrolled
1,4,4,9130,1,13,106.5,1,28,5,6,5,174.4,1,0,0,1,0,0,28,0,0,6,6,3,10.15,0,0,6,8,1,12.61,0,7.7,0.9,-0.27,Dropout
1,12,5,9556,1,6,178.3,1,27,6,7,11,111.3,0,0,0,1,1,1,20,0,0,6,9,6,14.59,0,0,6,8,4,11.39,0,10.6,1.9,-1.52,Enrolled
1,5,5,8014,1,15,108.4,1,15,22,11,1,161.7,1,0,0,1,0,0,18,0,0,6,8,4,14.19,0,0,6,9,5,11.64,0,10.1,1.5,-0.99,Graduate
1,17,2,33,0,14,155.1,1,24,20,3,7,104.1,1,0,0,1,0,0,23,0,0,6,6,6,15.11,0,0,6,7,4,10.25,0,10.9,3.3,2.15,Graduate
1,5,1,9238,1,1,180.9,1,2,17,7,4,146.7,1,0,0,1,0,0,21,0,0,6,7,6,15.3,0,0,6,6,6,14.45,0,5.3,3.3,-1.53,Graduate
1,6,4,9070,0,2,100.3,1,23,11,11,1,146.6,1,0,1,0,1,0,20,0,0,6,7,2,11.49,0,0,6,9,2,10.56,0,7.0,2.9,0.75,Dropout
1,10,1,9238,0,14,159.1,1,28,21,4,12,188.7,0,0,1,1,0,0,24,0,0,6,8,3,10.95,0,0,6,9,2,10.4,0,7.1,0.8,-0.57,Dropout
1,10,1,9670,1,9,154.3,1,13,13,11,6,178.9,1,0,0,1,0,1,22,0,0,6,6,4,14.4,0,0,6,7,5,12.67,0,4.7,3.3,-0.51,Graduate
1,13,3,9085,0,10,179.7,1,2,22,7,1,178.2,0,0,0,1,0,0,25,0,0,6,7,1,10.27,0,0,6,8,2,12.91,0,7.1,0.6,-1.49,Dropout
1,9,2,9085,1,12,136.5,1,11,28,12,12,147.5,0,0,0,1,1,1,29,0,0,6,7,0,0,0,0,6,9,1,12.12,0,10.7,3.2,1.56,Dropout
1,2,6,9254,1,13,140.1,1,26,16,10,7,120.8,0,0,0,1,0,1,21,0,0,6,9,6,11.49,0,0,6,9,4,13.37,0,9.1,2.8,1.38,Graduate
1,4,1,33,1,9,113.9,1,14,29,8,6,136.0,0,0,0,1,1,0,22,0,0,6,7,4,11.43,0,0,6,7,6,14.1,0,8.0,2.1,0.90,Graduate
1,13,2,9670,1,15,148.6,1,25,24,1,6,183.4,1,0,1,1,1,0,23,0,0,6,7,5,13.92,0,0,6,6,5,14.43,0,3.7,2.9,2.11,Enrolled
1,7,5,9130,1,13,157.2,1,12,5,10,9,137.0,1,0,0,1,0,0,23,0,0,6,7,6,15.4,0,0,6,7,4,14.16,0,9.7,2.0,-1.19,Graduate
1,18,4,9147,1,12,142.1,1,10,28,12,3,172.0,0,0,0,1,0,0,23,0,0,6,8,4,10.94,0,0,6,8,4,15.23,0,7.2,1.0,1.41,Enrolled
1,13,1,8014,1,10,115.5,1,19,21,10,8,151.4,0,0,0,1,0,1,22,0,0,6,9,4,14.17,0,0,6,6,6,10.95,0,9.5,1.0,0.54,Graduate
1,2,3,9238,1,4,177.1,1,8,26,9,3,168.7,1,0,1,0,0,0,27,0,0,6,8,3,11.59,0,0,6,6,2,10.35,0,9.0,3.0,-1.63,Dropout
1,1,2,9085,1,10,164.5,1,10,23,12,12,174.1,0,0,0,1,0,1,18,0,0,6,7,4,14.1,0,0,6,9,5,13.1,0,4.1,3.0,2.16,Graduate
1,12,1,9254,1,15,113.6,1,10,21,9,12,188.3,0,0,0,1,0,0,22,0,0,6,8,4,11.82,0,0,6,8,6,10.75,0,7.7,2.6,0.54,Enrolled
1,2,4,9085,0,15,185.5,1,10,7,7,2,104.9,1,0,0,1,0,0,22,0,0,6,6,4,14.85,0,0,6,7,4,17,0,5.6,0.8,0.01,Graduate
1,16,3,9119,1,13,185.3,1,9,12,7,4,144.6,1,0,0,1,1,0,20,0,0,6,7,5,10.19,0,0,6,6,6,14.81,0,4.5,0.5,-0.88,Graduate
1,8,6,8014,1,14,178.1,1,19,6,12,6,115.6,1,0,0,1,0,0,20,0,0,6,6,4,13.83,0,0,6,8,5,12.25,0,11.0,1.0,1.48,Enrolled
1,3,2,9238,1,10,180.3,1,3,28,11,2,177.8,0,0,0,1,0,0,20,0,0,6,7,4,11.65,0,0,6,7,5,11.49,0,3.8,1.1,0.73,Graduate
2,18,1,171,1,5,101.2,1,14,21,1,1,122.7,0,0,0,0,1,0,20,0,0,6,6,1,12.9,0,0,6,9,1,12.68,0,11.5,2.4,0.88,Dropout
1,14,6,33,0,9,156.8,1,18,23,8,9,155.8,1,0,0,1,1,0,21,0,0,6,9,3,12.68,0,0,6,8,2,11.07,0,10.9,0.4,-0.21,Dropout
1,15,2,9853,1,14,112.9,1,1,11,12,5,150.4,1,0,0,1,0,0,18,0,0,6,7,6,12.49,0,0,6,9,4,12.34,0,10.5,3.2,1.68,Enrolled
1,5,2,9773,1,15,132.3,1,12,3,5,8,173.5,0,0,0,1,0,0,22,0,0,6,7,6,14.83,0,0,6,9,6,11.21,0,7.9,3.1,-1.17,Graduate
1,1,3,9085,1,5,177.5,1,17,18,6,2,178.4,0,0,1,1,1,0,20,0,0,6,7,3,12.51,0,0,6,7,1,12.71,0,7.1,0.5,2.02,Dropout
1,11,2,171,1,15,183.9,1,2,25,5,7,146.4,1,0,1,1,0,0,24,0,0,6,7,1,10.26,0,0,6,8,0,0,0,8.7,2.1,-0.56,Dropout
2,8,5,9773,1,8,114.5,1,1,29,7,8,121.2,0,0,0,1,1,1,19,0,0,6,6,6,13.81,0,0,6,8,5,14.16,0,8.6,1.1,0.89,Enrolled
1,12,5,9003,1,3,140.3,1,23,15,11,1,110.4,1,0,0,1,0,0,22,0,0,6,6,5,12.7,0,0,6,9,4,11.27,0,3.8,2.3,1.10,Graduate
1,14,3,9119,1,9,154.1,1,26,27,10,9,134.2,1,0,0,1,0,1,21,0,0,6,8,6,13.45,0,0,6,6,4,16.61,0,5.6,2.3,-0.95,Graduate
1,18,4,9500,1,11,176.0,1,12,15,10,6,131.6,1,0,1,1,1,0,22,0,0,6,7,4,15.4,0,0,6,6,5,16.97,0,7.4,3.0,0.66,Graduate
1,14,4,9070,1,7,168.5,1,2,25,5,6,146.8,1,0,0,1,0,0,21,0,0,6,9,5,10.7,0,0,6,9,6,11.68,0,8.2,2.4,-0.77,Graduate
1,15,3,9003,0,2,146.8,1,29,16,9,10,104.6,0,0,0,1,1,1,26,0,0,6,9,3,11.74,0,0,6,7,2,10.29,0,4.3,3.1,2.07,Dropout
1,3,3,9003,1,12,132.4,1,4,22,11,3,132.5,0,0,0,1,0,1,18,0,0,6,8,5,10.72,0,0,6,8,4,16.65,0,10.6,3.2,0.72,Graduate
1,7,5,9147,1,12,106.9,1,5,23,6,5,150.2,1,0,0,1,1,0,18,0,0,6,8,6,16.72,0,0,6,9,5,14.06,0,6.2,1.2,1.18,Enrolled
2,5,1,9991,1,3,186.1,1,21,28,3,10,162.2,1,0,1,1,1,0,22,0,0,6,9,6,11.8,0,0,6,7,4,15.6,0,7.9,2.1,-0.89,Enrolled
1,5,6,9085,1,6,176.8,1,20,7,1,7,132.7,1,0,0,1,0,1,19,0,0,6,8,5,12.66,0,0,6,8,5,10.96,0,7.8,1.6,-1.56,Graduate
1,9,2,9085,1,8,125.1,1,24,5,1,3,184.1,0,0,0,1,1,0,18,0,0,6,8,4,12.23,0,0,6,6,4,11.44,0,11.2,2.3,-1.00,Graduate
1,6,4,9238,1,14,110.0,1,16,23,6,4,183.3,1,0,1,1,1,0,23,0,0,6,6,0,0,0,0,6,7,1,10.12,0,10.7,1.1,1.12,Dropout
1,11,2,9130,1,10,155.4,1,18,5,9,11,160.3,1,0,0,1,1,0,23,0,0,6,8,5,14.55,0,0,6,9,5,12.65,0,8.0,1.6,-0.68,Graduate
1,14,2,9254,1,4,117.7,1,27,3,11,10,152.4,1,0,0,1,0,0,21,0,0,6,6,6,12.9,0,0,6,7,4,11.46,0,10.0,0.9,1.65,Graduate
1,3,6,9119,0,2,164.5,1,1,10,5,12,144.0,0,0,0,1,1,0,19,0,0,6,6,5,11.44,0,0,6,9,5,14.93,0,3.9,0.5,1.17,Graduate
1,13,6,8014,1,3,140.7,1,29,23,1,2,180.3,1,0,0,1,0,1,22,0,0,6,9,5,13.87,0,0,6,8,6,11.89,0,5.8,1.9,0.40,Graduate
2,4,1,9147,1,4,103.7,1,27,17,3,8,157.7,1,0,0,1,0,0,21,0,0,6,7,6,11.79,0,0,6,8,5,12.51,0,9.3,2.7,-1.52,Graduate
1,18,2,9085,1,14,129.0,1,3,21,9,7,181.0,1,0,0,1,1,0,21,0,0,6,7,6,10.95,0,0,6,6,4,15.77,0,8.7,1.7,0.28,Graduate
2,14,1,9254,1,7,139.4,1,11,7,5,7,187.3,0,0,0,1,1,0,22,0,0,6,6,4,16.59,0,0,6,6,4,12.46,0,11.0,1.6,-0.86,Enrolled
1,16,4,9254,1,3,101.9,1,7,18,4,3,188.5,1,0,0,1,0,0,20,0,0,6,7,4,12.91,0,0,6,6,5,10.57,0,9.4,1.1,-0.03,Graduate
1,15,2,9254,1,8,177.8,1,2,2,6,12,188.7,1,0,0,1,0,1,20,0,0,6,7,6,11.04,0,0,6,6,6,13.38,0,4.7,1.7,1.38,Graduate
1,12,4,9085,1,14,110.6,1,17,23,2,6,169.1,1,0,0,1,0,0,23,0,0,6,7,6,11.22,0,0,6,8,6,16.6,0,9.5,1.2,-0.59,Enrolled
1,13,1,9085,1,1,153.6,1,25,19,7,6,130.6,1,0,0,1,1,1,19,0,0,6,9,4,12.73,0,0,6,7,6,16.36,0,8.5,1.2,0.35,Graduate
1,10,5,9254,1,11,109.8,1,20,24,12,7,165.2,0,0,0,1,0,1,21,0,0,6,7,4,11.17,0,0,6,6,4,16.97,0,6.5,1.8,0.44,Enrolled
1,5,5,9003,1,3,105.1,1,29,29,4,4,111.0,1,0,0,1,1,0,21,0,0,6,6,4,15.49,0,0,6,9,4,11.91,0,5.1,3.0,-1.26,Graduate
1,17,5,9070,1,10,134.1,1,23,29,5,1,101.5,0,0,0,1,1,0,20,0,0,6,6,5,12.6,0,0,6,6,5,13.24,0,7.2,2.1,-0.40,Graduate
1,12,6,9670,0,6,165.7,1,17,11,6,1,125.3,1,0,0,1,0,0,18,0,0,6,9,6,13.4,0,0,6,7,5,12.08,0,8.7,0.5,-0.63,Graduate
