marital_status,application_mode,course,tuition_fees_up_to_date,scholarship_holder,debtor,age_at_enrollment,curricular_units_1st_sem_approved,curricular_units_1st_sem_grade,curricular_units_2nd_sem_approved,curricular_units_2nd_sem_grade,admission_grade,unemployment_rate,inflation_rate,gdp,target_binary,target_multiclass,target_raw
1,18,33,1,1,0,19,5,16.98,5,12.22,179.6,7.1,1.3,-1.43,0,2,Graduate
1,8,33,1,0,0,19,5,11.7,5,10.73,108.6,10.8,2.4,0.66,0,1,Enrolled
1,10,9556,1,1,0,21,6,13.81,4,14.82,153.2,6.5,2.4,1.72,0,2,Graduate
1,2,9556,1,1,1,29,2,12.39,1,10.11,123.1,11.1,1.6,-0.81,1,0,Dropout
1,9,9238,1,1,0,18,5,14.16,6,13.81,172.3,6.1,2.5,-1.61,0,2,Graduate
1,10,33,1,0,0,23,6,14.15,6,13.93,162.9,3.9,0.4,2.23,0,1,Enrolled
1,4,9130,1,0,0,19,6,12.96,4,11.85,141.5,4.8,0.5,-0.4,0,2,Graduate
1,1,9119,1,0,0,19,6,13.23,6,11.36,111.7,4.8,2.3,0.29,0,2,Graduate
1,4,9238,1,0,0,19,5,16.15,4,16.21,152.5,11.1,1.4,-0.16,0,2,Graduate
1,3,9853,1,0,1,25,3,11.61,2,10.07,122.5,9.4,0.8,0.35,1,0,Dropout
1,13,8014,1,0,0,20,5,12.23,6,12.28,114.2,6.3,2.2,-0.07,0,2,Graduate
1,5,9147,1,0,0,20,4,12.96,5,16.08,167.3,5,2.4,-0.13,0,1,Enrolled
1,17,9853,1,0,0,19,4,14.51,5,15.54,142,4.8,3,1.26,0,1,Enrolled
1,1,9085,1,0,0,21,5,12.07,5,11.77,165.3,3.7,2.8,0.97,0,2,Graduate
1,6,9238,1,0,0,23,5,13.28,6,13.53,182.2,9.6,1.4,0.08,0,2,Graduate
1,10,9254,1,1,0,23,4,16.82,6,11.57,160.1,10.4,1,2.19,0,2,Graduate
1,15,9238,1,1,1,26,2,12.63,2,10.45,152.8,6.8,2.2,0.2,1,0,Dropout
1,7,8014,0,0,1,21,2,10.88,1,11.04,149.6,8.9,1.6,-1.27,1,0,Dropout
1,17,9670,1,0,0,18,6,14.58,4,12.18,120.8,11.1,1,0.12,0,2,Graduate
1,8,9085,1,0,1,20,4,12.39,6,11.92,163.6,4.2,2.1,1.43,0,2,Graduate
1,1,9238,1,0,0,22,4,14.76,6,16.44,146.9,11.5,2.5,-0.49,0,2,Graduate
1,8,9556,1,0,0,21,5,11.88,6,10.14,111.4,8.1,1.8,0.68,0,2,Graduate
1,16,9130,1,0,0,21,5,15.64,4,13.64,116.9,10.4,0.9,1.31,0,2,Graduate
1,13,9147,1,0,0,22,5,14.95,5,15.6,128.3,10.1,1.1,1.16,0,2,Graduate
1,16,9238,0,0,0,29,0,0,1,12.23,136.5,7,3.3,-1.18,1,0,Dropout
1,6,9085,1,0,1,29,1,12.61,2,11.09,175.7,11.6,3.3,-0.49,1,0,Dropout
1,5,9991,1,0,1,26,2,12.05,1,12.64,119.8,4.2,0.8,1.59,1,0,Dropout
1,5,9070,0,0,1,23,2,12.27,0,0,112.3,4.1,1.3,-1.65,1,0,Dropout
1,6,9773,1,1,0,20,6,15.33,4,16.79,177.6,8.4,3.1,-0.77,0,2,Graduate
2,11,9556,1,0,0,23,5,15.27,4,13.17,143.3,10.4,2.1,0.61,0,2,Graduate
1,4,9670,1,0,0,21,6,14.94,4,15.49,103.5,5.8,1.7,1.02,0,2,Graduate
1,2,9070,1,0,1,27,2,10.42,0,0,161,7.1,3,0.15,1,0,Dropout
1,11,9556,1,0,0,27,1,10.83,0,0,174.4,10.5,1.5,-0.51,1,0,Dropout
1,6,9070,1,0,0,22,6,11.29,5,14.33,118.2,4,0.5,1.02,0,2,Graduate
1,9,9003,1,0,0,22,5,16.25,6,13.95,132.5,10,0.4,1.25,0,2,Graduate
1,14,33,1,1,0,18,6,14.38,6,11.65,183.6,5.8,1.5,0.64,0,1,Enrolled
1,5,9853,1,0,0,22,6,10.61,6,13.11,154.7,5.9,0.9,0.26,0,2,Graduate
1,18,9003,1,0,0,21,4,16.73,6,10.21,134.9,3.8,1.6,0.75,0,1,Enrolled
1,6,9556,1,1,1,19,0,0,0,0,176.6,3.7,0.9,2.03,1,0,Dropout
1,11,8014,1,0,1,18,1,11.87,1,10.5,174.6,9.6,1.7,-0.35,1,0,Dropout
1,16,9254,1,0,0,19,4,15.09,5,16.27,100.2,10.3,1.8,0.86,0,2,Graduate
1,8,8014,0,1,1,29,0,0,1,12.7,162.7,4.4,2,-0.79,1,0,Dropout
2,11,9991,1,0,0,22,4,13.53,4,14.4,173.6,4.6,1.2,-1.1,0,1,Enrolled
1,12,8014,1,0,0,20,4,16.38,5,11.03,140.9,11.5,2.3,0.38,0,2,Graduate
1,15,9085,0,0,1,20,0,0,0,0,131.5,10.4,1.2,1.61,1,0,Dropout
1,4,9254,1,0,1,22,0,0,1,12.53,107.9,7.9,1.6,-1.31,1,0,Dropout
1,6,9130,1,0,0,29,2,10.26,0,0,173.6,6.2,2.6,0.8,1,0,Dropout
1,4,9773,1,0,0,23,4,13.34,5,10.39,135.6,9,3.3,-0.29,0,2,Graduate
1,2,9853,1,0,1,28,0,0,2,10.49,103.6,8.7,3.1,0.08,1,0,Dropout
1,1,171,1,0,1,29,0,0,2,11.98,136.3,10.8,1.2,1.16,1,0,Dropout
1,4,9130,1,1,0,21,4,14,5,15.84,125.5,9.6,1.3,-0.4,0,2,Graduate
1,3,9130,1,0,1,25,3,12.81,0,0,188.1,7.6,1,2.11,1,0,Dropout
1,4,9003,1,0,0,21,4,13.52,4,15.72,180.4,6.6,0.6,1.27,0,2,Graduate
1,7,9070,1,0,0,22,4,10.87,4,11.92,149.1,10.1,1.5,-1.69,0,2,Graduate
1,9,33,1,0,0,22,6,10.28,6,14.56,169.5,8.3,2.6,1.55,0,2,Graduate
1,7,9003,1,1,0,19,6,11.79,4,10.95,157.8,8.6,1.3,0.72,0,2,Graduate
2,16,9853,1,0,0,23,4,10.16,5,14.55,114.3,3.9,0.8,0.56,0,2,Graduate
1,6,8014,1,0,0,21,6,12.16,4,15.59,151.3,8.4,1.1,2.05,0,2,Graduate
1,11,8014,1,0,0,22,6,14.16,6,16.57,119.9,9,1.1,-0.76,0,1,Enrolled
1,6,9254,1,0,0,20,4,10.19,6,13.44,171.3,4.5,3,0.91,0,1,Enrolled
2,17,9147,1,0,0,21,4,10.13,6,14.33,171.3,8.9,1.9,-0.68,0,2,Graduate
1,18,9254,1,0,0,23,5,12.13,6,14.18,121.7,11.2,2.2,-1.26,0,2,Graduate
1,11,9130,1,0,0,22,6,12.55,4,15.9,117,6.6,2.3,0.23,0,2,Graduate
1,12,9003,1,1,0,18,5,11.52,5,10.1,189.2,7.4,2.2,2.22,0,2,Graduate
1,9,9119,1,0,0,23,5,13.28,4,10.38,110.6,10.5,3.2,0.61,0,2,Graduate
1,14,9003,1,0,0,18,4,13.74,4,13.68,159.5,5,3,0.9,0,1,Enrolled
1,18,9991,1,0,0,23,4,15.15,4,16.67,151.8,5.9,0.6,1.17,0,1,Enrolled
1,4,9556,1,0,0,21,5,16.6,6,16.88,114.8,5.2,3,2.3,0,2,Graduate
1,14,9773,1,0,0,18,4,12.22,6,13.27,186.8,5.1,2,0.11,0,2,Graduate
1,14,9254,1,0,0,18,6,13.45,4,12.4,164.8,4.8,1,0.86,0,1,Enrolled
2,11,8014,1,0,0,23,5,15.03,5,16.66,172.5,4.4,0.7,0.46,0,2,Graduate
1,2,33,0,0,1,18,2,12.5,1,10.44,187.6,10.1,1.7,-1.27,1,0,Dropout
2,3,9500,1,1,0,23,4,13.8,4,12.64,170.1,4,1.6,-1.56,0,2,Graduate
1,14,9670,1,0,0,19,4,14.04,6,14.18,119.1,11.3,2.3,-0.28,0,2,Graduate
1,3,9130,1,0,0,22,4,16.22,5,14.1,156.6,9.4,2.8,1.45,0,1,Enrolled
1,11,9070,1,0,1,20,3,10.03,2,12.65,171.6,9,0.5,0.56,1,0,Dropout
1,16,9670,1,1,0,21,5,10.99,4,11.6,132,10.1,0.4,-0.32,0,1,Enrolled
1,1,9853,1,0,0,18,5,16.86,4,14.82,171.2,5.7,3.3,-0.31,0,2,Graduate
1,13,9003,0,0,1,25,2,12.89,1,10.46,100.7,5.8,2.4,-0.98,1,0,Dropout
1,11,9500,1,0,0,23,4,16.89,6,11.86,159.3,3.8,1.2,1.68,0,2,Graduate
1,4,9003,1,1,0,20,5,12.7,6,16.63,164.4,9.1,3.3,-0.99,0,2,Graduate
1,8,9773,1,0,1,27,0,0,0,0,169.4,5.3,3.4,0.58,1,0,Dropout
1,7,9991,1,0,1,29,2,12.04,0,0,115.1,10.5,1.8,-0.61,1,0,Dropout
1,15,9556,1,0,0,19,5,14.9,5,10.64,181,9.7,1.5,-1.29,0,1,Enrolled
1,5,9500,1,0,0,19,4,13.82,4,13.92,172.9,7.7,0.5,1.9,0,1,Enrolled
1,9,9670,1,0,0,21,5,11.23,5,15.63,113.7,9.9,2.7,-0.55,0,2,Graduate
1,11,171,1,0,0,20,5,10.73,4,15.85,127.6,3.9,1.2,-0.16,0,2,Graduate
2,9,9085,0,0,0,22,2,11.72,0,0,177.4,10.5,1,-1.2,1,0,Dropout
1,15,9119,1,0,1,24,2,12.86,1,11.51,145.5,8.3,3.2,1.8,1,0,Dropout
1,4,9254,1,0,0,18,5,14.33,5,16.25,159.5,9.1,0.6,1.51,0,1,Enrolled
1,13,9130,1,0,0,20,4,15.31,6,12.25,107,6.6,1.4,2.01,0,2,Graduate
1,2,9003,1,0,0,23,4,11.87,6,14.38,165.8,4.9,0.6,0.1,0,2,Graduate
1,16,9670,0,0,0,23,0,0,0,0,155.8,6.9,2.7,-0.85,1,0,Dropout
1,10,9670,1,0,0,21,6,10.56,6,16.9,126.8,8.9,0.8,0.2,0,2,Graduate
1,7,9003,1,0,0,21,4,14.83,6,12.27,137.7,8.7,2.3,1.95,0,2,Graduate
1,18,9500,1,0,0,21,4,16.46,6,14.83,128,9.9,2.3,1.77,0,2,Graduate
2,11,33,1,0,0,20,5,12.11,6,16.74,149.6,8.4,2.7,-0.83,0,1,Enrolled
1,18,9254,1,0,0,23,6,11.47,5,12.04,134.6,5.1,1.9,-0.26,0,1,Enrolled
1,10,9773,1,0,0,26,0,0,0,0,104.2,4.6,1.9,2.12,1,0,Dropout
1,2,9991,1,1,0,18,5,10.64,6,10.72,140.4,4.9,1.9,0.08,0,1,Enrolled
1,14,9147,0,0,1,27,1,11.79,0,0,106.4,8.4,2.8,1.59,1,0,Dropout
1,17,9130,1,0,0,22,6,16.69,6,14.18,166.9,10.7,3,-0.84,0,1,Enrolled
1,12,9670,1,1,0,18,5,11.33,4,14.14,102.6,8.2,0.9,-1.4,0,2,Graduate
1,17,9254,1,0,1,25,1,10.45,0,0,117.4,11.3,1.2,1.97,1,0,Dropout
1,4,9670,1,0,0,22,6,11.67,5,12.09,134.5,8.8,3,1.79,0,1,Enrolled
1,13,9130,1,0,0,18,6,13.44,6,12.63,129.4,11.4,2.9,-0.95,0,2,Graduate
2,2,9147,1,0,0,18,5,15.87,6,11.06,117.1,9.3,1.6,1.17,0,2,Graduate
1,1,9085,1,0,1,26,1,12.79,2,10.59,142.5,9.7,2.3,1.07,1,0,Dropout
1,14,9119,1,1,0,22,5,14.8,4,14.79,165.7,8.5,0.9,0.25,0,1,Enrolled
1,3,9070,1,0,0,22,5,10.45,6,12.87,142.5,9.7,0.6,1.85,0,1,Enrolled
1,8,9773,0,0,0,21,0,0,1,12.59,105.4,9.2,3.2,-0.85,1,0,Dropout
1,18,9130,1,0,0,18,4,14.03,5,13.88,104.1,6.5,1.8,1.11,0,2,Graduate
1,16,9147,1,0,0,19,4,14.6,6,13.93,123.3,8.9,1.6,-1.08,0,2,Graduate
1,15,9147,1,0,0,20,6,14.13,4,11.62,132.3,11.6,2.7,0.95,0,1,Enrolled
1,2,9085,1,0,1,24,2,12.6,1,10.02,124.2,9.1,1.3,1.03,1,0,Dropout
1,5,9070,1,1,0,21,6,10.87,4,14.02,158.5,8,3.4,0.35,0,2,Graduate
2,18,9238,1,0,1,21,5,10.01,5,13.53,143.2,3.8,2.6,0.94,0,2,Graduate
2,14,9500,1,0,0,18,4,16.32,4,11.91,136.8,6.8,1.1,-0.8,0,2,Graduate
1,3,9991,1,0,0,19,4,10.67,4,14.18,125.3,10.1,2.5,2.24,0,2,Graduate
1,17,9070,0,0,1,29,2,10.04,1,11.78,175.3,11.3,2,1.2,1,0,Dropout
1,18,9147,1,0,0,23,6,11.54,6,10.51,173.7,5.1,3.2,-1.37,0,2,Graduate
1,11,8014,0,0,0,23,0,0,2,11.95,155.8,8.1,3.3,0.09,1,0,Dropout
1,17,9003,1,0,0,18,4,10.39,6,12.94,166.2,8.4,1.2,2.01,0,2,Graduate
1,8,9500,1,0,0,20,5,16.84,5,13.63,146.4,8.5,2.9,-1.01,0,2,Graduate
1,16,9500,1,0,1,24,0,0,0,0,167,6.9,2.4,0.54,1,0,Dropout
1,11,171,0,0,1,22,0,0,2,11.33,152.4,9.8,2.4,2.12,1,0,Dropout
1,9,9254,1,0,0,21,4,13.54,5,15.64,145.8,6.6,1.2,-1.67,0,2,Graduate
2,5,9254,1,0,0,27,2,11.72,0,0,110.1,6.5,0.9,-0.67,1,0,Dropout
2,5,9853,1,0,1,28,2,12.8,2,11.57,162,11.5,2.3,-0.69,1,0,Dropout
1,1,9085,1,0,0,19,5,12.51,5,11.12,167.1,5,2.7,-1.61,0,2,Graduate
1,3,9147,1,0,1,24,0,0,0,0,168.4,6.5,2.5,-1.63,1,0,Dropout
1,7,9003,1,1,0,19,6,13.86,4,15.42,189.7,10.5,3,1.29,0,2,Graduate
1,14,9238,1,0,0,20,4,10.31,6,15.98,123,7.4,1.1,-1.37,0,2,Graduate
1,17,9085,1,1,0,18,6,15.95,4,16.05,106.8,7.1,1.5,0.06,0,2,Graduate
2,12,9773,1,1,0,19,4,11.54,4,11.91,128.2,11.1,2.5,-1.25,0,1,Enrolled
2,14,9130,1,0,0,20,6,12.07,5,11.86,145.6,7,3.1,1.63,0,2,Graduate
1,6,9773,1,0,0,22,6,11.87,5,14.64,179.1,5,2.3,1.58,0,2,Graduate
1,15,8014,1,0,0,22,0,0,0,0,114.5,4.8,3.2,0.35,1,0,Dropout
1,5,9254,1,0,0,23,5,10.32,6,11.26,161.9,10.1,3,-0.31,0,1,Enrolled
1,18,9853,1,0,0,20,6,11.9,4,15.19,112.5,7,3.2,1.1,0,1,Enrolled
1,1,33,1,0,0,23,6,14.92,5,15.87,121.8,9.7,0.7,-0.96,0,2,Graduate
1,1,9238,0,0,1,21,0,0,1,12.83,183.9,11.5,2.9,-1.17,1,0,Dropout
1,2,9238,1,0,0,23,5,12.05,5,16.8,114.2,10.8,2.2,-0.63,0,1,Enrolled
1,10,171,1,0,0,23,1,12.24,2,11.77,181.6,6.9,0.5,2.01,1,0,Dropout
1,6,9556,1,0,1,21,6,13.78,4,16.68,109.4,9.2,1.8,-0.56,0,2,Graduate
1,1,9853,1,0,0,19,2,12.07,0,0,177.6,7.5,1.5,2.06,1,0,Dropout
1,6,9853,1,0,0,19,6,16.31,5,12.63,140.5,9.3,3.2,2.23,0,1,Enrolled
1,14,9853,1,0,0,20,6,10.2,4,10.27,184,6.5,1.5,0.81,0,1,Enrolled
1,3,9238,1,1,0,22,5,13.65,4,16.56,104.8,6.9,2.7,1.62,0,2,Graduate
1,10,9773,1,0,1,28,3,12.98,2,12.84,181.5,4.1,3.3,-0.58,1,0,Dropout
1,2,9003,1,0,1,18,4,13.45,5,10.15,157.4,6.5,1.7,1.37,0,2,Graduate
2,3,171,1,0,0,20,5,16.62,5,13.63,188.3,4,0.5,2.29,0,2,Graduate
1,10,171,0,1,1,20,0,0,0,0,162.3,4.9,3,1.42,1,0,Dropout
1,14,8014,1,0,0,18,5,11.69,4,14.62,124.6,4.5,1.7,-0.08,0,2,Graduate
1,6,9147,1,0,0,18,5,16.02,4,15.57,154.4,11.1,0.6,-0.88,0,2,Graduate
2,11,9147,0,0,0,27,3,12.2,0,0,167.4,11.5,1.9,1.18,1,0,Dropout
2,9,9238,1,0,0,22,5,15.97,5,16.85,142,6.6,1.4,1.52,0,2,Graduate
1,6,9556,1,0,0,18,6,11.67,4,11.49,154.5,7.7,0.8,0.69,0,2,Graduate
2,3,9670,1,0,0,20,6,10.01,4,14.76,131,5.1,2.8,-0.94,0,2,Graduate
1,14,9500,1,0,0,22,5,11.91,5,12.87,130.5,7.7,1.9,-1.01,0,2,Graduate
2,17,9119,0,0,1,18,3,12.5,1,11.46,147.1,9.5,0.9,-0.12,1,0,Dropout
1,14,9119,1,1,0,23,5,10.4,5,10.2,100.9,5.6,1.8,0.02,0,2,Graduate
1,6,9119,1,0,0,19,0,0,1,10.98,116,6.5,1.4,-1.02,1,0,Dropout
1,14,9853,1,0,0,23,5,14.1,5,14.27,103.2,10.4,1.7,1.44,0,1,Enrolled
1,3,9119,1,1,0,23,6,15.38,6,13.38,175,11.1,2.2,2.14,0,2,Graduate
1,10,9670,0,0,1,24,0,0,0,0,103.3,5.4,1.9,2.08,1,0,Dropout
1,8,9238,0,0,0,28,3,12.47,1,11.86,143.5,11.2,1.7,-1.32,1,0,Dropout
1,3,9085,1,0,0,21,4,10.98,6,13.28,171.5,4.6,0.8,-1.3,0,2,Graduate
1,2,9119,1,1,0,19,5,13.8,6,11.15,135.8,6.3,3.2,0.99,0,2,Graduate
2,17,171,1,0,0,22,4,12.31,4,11.02,166.3,7.9,2.6,0.31,0,2,Graduate
1,11,33,1,0,0,18,5,11.84,5,13.6,155.4,7.1,2.4,0.13,0,1,Enrolled
1,8,33,1,0,0,22,4,13.35,4,15.05,122.4,4.8,3.2,0.48,0,2,Graduate
1,12,9773,1,0,0,22,2,11.58,1,11.32,132.6,7.1,3.1,1.2,1,0,Dropout
1,4,9147,1,1,0,19,5,14.08,6,14.73,156.3,8.8,2.4,0.18,0,1,Enrolled
2,12,9003,1,0,0,18,5,15.38,6,10.44,150.2,5.6,3.1,1.91,0,2,Graduate
1,18,9254,1,0,0,23,6,13.08,5,15.37,186.5,11.6,3.1,1.11,0,2,Graduate
1,11,9500,1,0,1,29,2,11.91,1,10.41,108.1,3.8,3,-0.68,1,0,Dropout
1,5,9991,1,0,0,23,6,12.5,4,13.38,119.1,7.3,1.4,1.32,0,1,Enrolled
1,12,9130,1,0,0,22,5,15.03,5,13.25,182.9,6.1,0.6,0.16,0,1,Enrolled
1,17,9853,0,0,1,18,0,0,2,10.34,161.3,3.8,2.9,-0.47,1,0,Dropout
1,11,9130,1,0,1,19,0,0,2,12.2,165.4,8.8,2.1,-1.15,1,0,Dropout
1,3,9670,1,0,0,20,5,10.13,6,12.58,126.5,5.4,2,1.49,0,2,Graduate
1,1,9147,1,0,1,28,0,0,1,10.77,122.6,3.8,2.4,1.95,1,0,Dropout
1,15,9853,1,1,0,23,6,14.5,4,11.63,143.1,9.8,1.5,-0.6,0,2,Graduate
1,11,9119,1,0,0,20,4,13.55,5,15.45,186.5,8,1.8,1.15,0,2,Graduate
1,10,8014,1,0,0,19,4,14.1,6,13.45,184.7,4.3,2.8,1.58,0,1,Enrolled
1,8,8014,1,1,0,21,4,13.17,5,13.36,108.2,5.8,1.7,1.28,0,2,Graduate
1,13,9670,1,0,0,20,4,14.01,4,16.8,144,4,3,1.4,0,1,Enrolled
1,18,9085,1,0,0,20,6,10.49,5,16.4,184.7,6.3,1.6,0.97,0,2,Graduate
1,8,33,1,0,0,21,5,14.9,6,15.55,119.8,7.9,0.5,-0.07,0,2,Graduate
1,9,171,1,1,0,21,4,13.63,6,14.99,138,8.9,2.6,0.19,0,2,Graduate
2,15,33,1,0,0,23,5,13.5,5,10.05,121.5,10.3,3,-1.19,0,2,Graduate
1,5,9853,1,0,1,22,3,11.33,2,12,133.7,10.2,1.1,-1.34,1,0,Dropout
1,2,9119,1,0,1,18,1,11.5,1,11.85,134.5,4.1,1.4,-0.84,1,0,Dropout
1,8,9853,1,0,0,18,4,10.93,5,15.53,172.8,6.2,2.9,1.54,0,2,Graduate
1,6,9085,1,0,0,23,6,10.6,5,13.24,164.6,11.5,2.6,0.81,0,2,Graduate
1,6,9991,1,1,0,18,3,11.91,2,12.69,146.2,9.1,0.8,1.89,1,0,Dropout
1,5,9556,0,0,1,21,3,11.06,0,0,121.5,9.3,2.3,-0.39,1,0,Dropout
1,9,9147,1,0,0,19,4,12.64,6,14.42,176.7,6,1.2,0.97,0,2,Graduate
1,5,9556,1,0,0,22,6,16.87,5,16.24,175.5,5.3,2.6,-1.2,0,2,Graduate
1,17,9991,1,0,0,20,4,11.33,5,10.19,178.3,10.1,3.3,1.51,0,2,Graduate
1,16,171,1,1,0,23,5,10.54,5,13.47,172.3,4.1,2.8,1.3,0,2,Graduate
1,9,9085,1,0,0,19,6,13.57,6,13.05,172.1,11.3,3.1,-0.17,0,2,Graduate
1,10,9085,1,0,0,19,5,14.56,4,12.52,120.4,6.7,2.7,0.15,0,2,Graduate
1,5,9003,0,0,0,21,3,12.74,2,10.2,169.5,5.8,3.2,-1.29,1,0,Dropout
1,9,8014,1,0,0,24,1,10.6,1,12.39,188.5,6.8,1.8,1.52,1,0,Dropout
1,13,9238,1,0,0,23,5,14.02,5,15.16,127.8,3.9,2.3,1.75,0,2,Graduate
1,12,33,1,0,0,23,5,15.66,5,10.16,172.6,7.2,3,2.1,0,2,Graduate
1,4,8014,1,0,0,23,5,16.58,6,13.21,102.7,7.3,0.8,0.57,0,2,Graduate
1,10,8014,0,0,0,25,2,12.77,0,0,163.6,6.8,0.9,0.84,1,0,Dropout
1,1,9147,1,0,0,21,3,11.49,1,10.11,166.6,5.7,2.3,-0.69,1,0,Dropout
1,1,9670,1,0,0,21,6,15.75,6,11.41,143.3,8.4,1.7,1.1,0,2,Graduate
1,3,9085,1,0,0,21,5,14.03,5,11.32,179.2,9.5,2.6,0.79,0,2,Graduate
1,8,33,1,0,0,19,4,14.21,4,10.74,125.2,6.4,2.3,0.1,0,2,Graduate
1,2,9853,1,0,0,29,1,11.51,0,0,124.4,10.3,1.3,1.53,1,0,Dropout
1,5,9003,1,0,0,20,6,12.89,6,10.64,177.7,5.4,3.2,-1.29,0,2,Graduate
1,2,9003,1,0,0,18,4,12.73,6,10.77,184.3,10.2,1.9,0.46,0,2,Graduate
1,10,9070,1,0,1,18,1,10.56,0,0,153.9,7.3,1.4,-0.29,1,0,Dropout
1,11,9991,1,1,0,21,5,14.67,4,13.71,159.7,4.3,1,-1.2,0,2,Graduate
1,3,9003,1,0,1,29,2,11.43,1,11.53,129.4,7.7,2,2.15,1,0,Dropout
2,17,9991,1,0,1,20,6,14.18,6,15.18,161.3,4,0.9,-1.13,0,2,Graduate
1,17,9556,1,0,0,21,4,10.04,6,12.87,181,9.1,0.8,0.18,0,2,Graduate
1,2,9670,1,0,0,20,6,13.32,5,11.4,143.6,5.2,2.2,0.76,0,2,Graduate
1,11,9119,1,0,1,21,3,11.95,2,12.69,120.5,9.8,1.9,-0.1,1,0,Dropout
1,4,9003,1,0,1,29,3,10.63,1,11.05,112.1,3.6,1.5,-0.81,1,0,Dropout
1,6,9991,1,0,1,27,3,10.64,1,12.21,139.1,9.3,0.7,0.45,1,0,Dropout
1,16,9773,1,0,0,20,6,10.33,4,11.44,165.7,11.3,1.9,0.46,0,2,Graduate
1,3,33,0,0,1,20,0,0,2,12.69,174.6,10.7,2,0.56,1,0,Dropout
1,5,9670,0,0,0,24,0,0,1,10.78,109.7,6.1,3.2,2.21,1,0,Dropout
1,15,9130,1,0,0,19,5,10.26,5,15.9,148.4,10.9,0.8,1.34,0,2,Graduate
1,4,9070,1,0,0,23,6,11.38,6,12.79,109.9,8.1,1.7,0.2,0,2,Graduate
1,8,9130,1,0,0,18,4,13.56,5,13.32,138.4,5.7,1.5,1.16,0,2,Graduate
1,17,9147,0,0,1,20,1,10.13,0,0,138.5,4.9,3.1,-0.43,1,0,Dropout
1,16,9773,0,0,1,27,0,0,0,0,114.9,6.4,0.6,2.27,1,0,Dropout
1,16,9773,1,0,0,21,4,14.97,5,13.59,116.8,7.9,0.5,-1.54,0,1,Enrolled
1,14,9773,1,0,1,19,6,13.27,4,13.55,183.5,4,2.8,0.1,0,2,Graduate
1,12,9147,1,0,0,18,5,13.51,6,12.54,136.8,4.5,2,2.2,0,2,Graduate
1,3,9853,1,0,0,20,6,13.44,6,12.48,109.5,9,2.4,-1.21,0,2,Graduate
1,15,9238,1,1,0,21,6,11.32,5,12.4,119.9,3.6,3.1,0.68,0,2,Graduate
1,4,9085,1,0,0,18,5,12.16,5,12.92,101.3,11.4,0.7,-1.44,0,2,Graduate
1,9,9670,1,0,0,25,1,10.25,0,0,149.5,7.9,2.1,-0.78,1,0,Dropout
1,15,9238,1,0,0,19,4,14.16,6,13.32,114.1,4.1,2.6,-0.19,0,1,Enrolled
2,7,9070,1,0,1,21,4,16.06,4,11.79,134.1,11.3,2.3,-1.42,0,1,Enrolled
1,12,9773,1,0,0,21,6,12.4,4,16.24,125,8.6,2.2,1.83,0,2,Graduate
1,2,9254,1,0,0,21,5,15.79,6,11.83,171.5,3.7,1.3,-0.25,0,2,Graduate
1,10,171,1,0,0,22,6,15.08,6,11.75,184.2,4.2,2.6,0.64,0,2,Graduate
1,9,9003,1,0,0,19,4,12.41,5,16.76,113.2,5.3,3.1,-1.56,0,2,Graduate
1,8,9070,1,0,0,18,4,14.39,6,15.6,134.8,6.2,2.4,-1.23,0,2,Graduate
1,2,9991,1,0,0,18,6,10.21,5,16.01,103.5,3.7,3.1,-0.71,0,1,Enrolled
2,4,9254,1,1,0,20,4,15.96,4,15.25,149.2,7.5,2,0.21,0,1,Enrolled
2,5,33,1,1,0,23,6,16.38,4,11.95,130.7,5.7,2.8,0.02,0,2,Graduate
1,9,9119,1,0,1,20,2,11.35,2,11.25,107.7,9.8,0.6,-0.9,1,0,Dropout
2,7,171,1,0,0,21,5,11.18,4,11.55,149,6.5,2.8,0.23,0,2,Graduate
1,13,9773,1,0,1,26,0,0,2,12.54,187.5,8.8,3.2,-0.47,1,0,Dropout
1,4,9670,1,1,0,21,6,11.66,6,16.15,182.3,9.7,0.9,2.28,0,2,Graduate
1,2,9773,1,0,0,19,4,10.48,5,12.35,172.9,8,3.3,-0.82,0,2,Graduate
1,13,171,1,1,0,20,4,14.68,4,15.7,127.7,11.6,2.1,1.53,0,2,Graduate
1,9,9085,1,0,0,18,4,16.1,6,13.62,187.1,8.1,2.4,-0.57,0,2,Graduate
1,11,9238,1,0,0,27,1,11.53,2,10.61,161.7,6.8,2.4,1.76,1,0,Dropout
1,10,9773,1,0,1,20,1,12.7,1,11.67,125.7,9.8,2.5,-0.31,1,0,Dropout
1,17,9773,1,0,0,21,4,11.4,5,15.78,157.6,3.9,2.8,2.22,0,2,Graduate
2,5,9238,0,0,0,18,2,12.56,1,10.05,161.4,7.7,1,1.85,1,0,Dropout
1,10,9130,1,0,0,21,5,16.98,4,14.21,131.7,4.2,1,-1.15,0,2,Graduate
1,10,9147,1,0,1,19,1,12.54,1,11.16,145.4,7.2,2.1,-0.33,1,0,Dropout
1,9,9070,1,0,1,21,5,12.66,4,10.63,115.7,11.3,1.6,1.99,0,1,Enrolled
1,10,9853,1,0,0,18,2,10.98,0,0,172.8,6.4,2.4,-0.39,1,0,Dropout
1,9,9556,1,0,1,29,1,11.59,0,0,178.7,11.4,1.7,1.48,1,0,Dropout
1,14,9003,1,0,0,22,4,15.48,4,13.83,104.6,5.8,0.6,1.96,0,2,Graduate
1,8,8014,1,0,1,19,3,11.29,2,10.42,182.8,7.5,2,-1.45,1,0,Dropout
